"household_type","job_dep","work_condition","DEGREE","Employer_category","JOB_CATEGORY","Job_description","type_of_contract","working_hours","employee_count","INSEE_CODE","Age_2019","activity_sector","Sex","Wage"
"M_4_1","34","C","educ|1|3","ct_9","O","525d","CDI",1820,"tr_5","34240",42,"QA","Male",19412
"M_4_1","22","C","educ|1|3","ct_9","O","684a","CDI",1792,"tr_4","35223",50,"NZ","Male",17399
"M_1_1","35","C","educ|1|3","ct_9","O","673c","CDI",1898,"tr_4","35238",62,"CL","Male",15220
"M_4_1","36","C","educ|1|3","ct_9","O","477a","CDI",1826,"tr_6","36044",49,"CG","Male",28173
"M_4_2","37","C","educ|1|3","ct_9","O","673a","CDI",1976,"tr_3","37182",42,"CH","Male",22998
"M_4_1","38","C","educ|1|3","ct_9","O","475b","CDI",1799,"tr_5","38053",50,"CH","Male",31658
"M_4_1","40","C","educ|1|3","ct_9","O","632f","CDI",1923,"tr_1","40273",38,"FZ","Male",15669
"M_4_1","47","C","educ|1|3","ct_9","O","681a","CDI",2079,"tr_1","40300",44,"FZ","Male",16303
"M_4_1","33","C","educ|1|3","ct_9","O","623b","CDI",1833,"tr_0","40307",52,"CH","Male",22005
"M_4_1","77","C","educ|1|3","ct_9","O","623a","CDI",1729,"tr_5","41018",28,"NZ","Male",16467
"M_4_1","41","C","educ|1|3","ct_9","O","525d","CDI",1815,"tr_3","41049",42,"QB","Female",15975
"M_4_1","41","C","educ|1|3","ct_9","O","653a","CDI",2182,"tr_1","41106",28,"GZ","Male",21627
"M_4_1","45","C","educ|1|3","ct_9","O","625c","CDI",1722,"tr_3","41158",37,"CG","Male",22194
"M_4_1","41","C","educ|1|3","ct_9","O","641a","CDI",2499,"tr_4","41194",47,"HZ","Male",23055
"M_4_1","41","C","educ|1|3","ct_9","O","554a","CDI",1949,"tr_0","41257",41,"GZ","Male",22064
"M_4_1","41","C","educ|1|3","ct_9","O","478a","CDI",2028,"tr_3","41297",38,"JC","Male",17673
"M_3_2","42","C","educ|1|3","ct_9","O","623e","CDI",1618,"tr_0","42044",48,"CH","Male",24556
"M_4_1","42","C","educ|1|3","ct_9","O","628a","CDI",1852,"tr_3","42186",48,"CK","Male",25897
"M_4_1","38","C","educ|1|3","ct_3","O","525d","CDI",1820,"tr_6","42187",52,"QA","Male",14875
"M_4_1","42","C","educ|1|3","ct_9","O","653a","CDI",1820,"tr_2","42222",51,"GZ","Male",16708
"M_2_0","42","C","educ|1|3","ct_9","O","478b","CDI",1843,"tr_6","42297",39,"NZ","Female",25557
"M_4_1","69","C","educ|1|3","ct_9","O","478a","CDI",1904,"tr_2","43268",51,"JA","Male",27088
"M_4_1","44","C","educ|1|3","ct_9","O","653a","CDI",1821,"tr_4","44143",48,"GZ","Male",19062
"M_4_1","45","C","educ|1|3","ct_9","O","433d","CDI",1876,"tr_2","45154",55,"GZ","Female",23744
"M_4_1","45","C","educ|1|3","ct_9","O","473b","CDI",1950,"tr_6","45255",32,"CI","Male",26289
"M_4_1","33","C","educ|1|3","ct_9","O","675b","CDI",2023,"tr_3","47001",51,"CC","Female",19469
"M_3_1","32","C","educ|1|3","ct_9","O","676e","CDI",1638,"tr_3","47001",53,"CL","Male",18553
"M_4_1","49","C","educ|1|3","ct_9","O","641a","TTP",1101,"tr_4","49007",43,"NZ","Male",17780
"M_4_1","49","C","educ|1|3","ct_6","O","463c","CDI",2028,"tr_1","49007",36,"CA","Female",25935
"M_4_1","49","C","educ|1|3","ct_9","O","478a","CDI",1827,"tr_6","49018",34,"CG","Female",24284
"M_4_1","49","C","educ|1|3","ct_8","O","534a","CDI",1457,"tr_2","49061",54,"NZ","Male",17429
"M_1_1","37","C","educ|1|3","ct_9","O","556a","CDI",1821,"tr_3","49248",59,"GZ","Male",18408
"M_4_1","49","C","educ|1|3","ct_9","O","556a","CDI",1819,"tr_2","49292",49,"GZ","Male",19164
"M_4_1","14","C","educ|1|3","ct_9","O","477b","CDI",1891,"tr_4","50045",33,"DZ","Male",30803
"M_4_3","56","C","educ|1|3","ct_8","O","526d","CDI",1820,"tr_5","56041",58,"QB","Female",18141
"M_4_1","56","C","educ|1|3","ct_9","O","652a","CDI",1830,"tr_4","56074",47,"CC","Male",14868
"M_4_1","56","P","educ|1|3","ct_9","O","691d","CDI",2024,"tr_1","56162",53,"AZ","Male",15585
"M_4_1","57","C","educ|1|3","ct_9","O","652a","CDI",1906,"tr_5","57101",55,"CH","Male",16511
"M_3_2","57","C","educ|1|3","ct_3","O","632k","AUT",1820,"tr_6","57240",44,"QA","Female",18422
"M_1_1","57","C","educ|1|3","ct_9","O","387b","CDI",1820,"tr_2","57390",56,"GZ","Male",29983
"M_4_1","57","C","educ|1|3","ct_6","O","534a","CDI",1851,"tr_5","57453",46,"NZ","Male",15816
"M_4_3","57","C","educ|1|3","ct_3","O","632k","CDI",1819,"tr_6","57631",59,"QA","Female",19779
"M_4_1","57","P","educ|1|3","ct_9","O","451a","CDI",1600,"tr_2","57751",48,"HZ","Female",19015
"M_4_1","03","C","educ|1|3","ct_9","O","676a","TTP",1782,"tr_4","58303",18,"NZ","Male",15062
"M_4_1","59","P","educ|1|3","ct_9","O","488a","CDI",1207,"tr_6","59360",51,"IZ","Male",18173
"M_4_1","59","C","educ|1|3","ct_8","O","421b","CDI",1820,"tr_3","59599",50,"PZ","Female",24864
"M_1_1","59","C","educ|1|3","ct_9","O","486b","CDI",1701,"tr_5","62351",34,"FZ","Male",25238
"M_4_1","62","C","educ|1|3","ct_1","O","461f","CDI",1819,"tr_0","62571",56,"OZ","Female",43439
"M_3_1","63","C","educ|1|3","ct_9","O","653a","CDI",1900,"tr_3","63124",49,"GZ","Male",22034
"M_4_1","63","C","educ|1|3","ct_9","O","525d","CDI",1636,"tr_4","63150",38,"QB","Male",16715
"M_4_1","63","C","educ|1|3","ct_9","O","641a","CDI",2500,"tr_4","63223",42,"HZ","Male",23677
"M_4_1","64","C","educ|1|3","ct_9","O","625c","CDI",1972,"tr_6","64397",45,"CG","Female",15627
"M_4_1","65","C","educ|1|3","ct_9","O","543b","CDI",2028,"tr_1","65121",45,"GZ","Male",15090
"M_1_1","65","C","educ|1|3","ct_5","O","676d","CDI",1845,"tr_3","65251",34,"HZ","Male",20495
"M_4_1","67","C","educ|1|3","ct_2","O","524c","CDI",1820,"tr_6","68185",32,"OZ","Male",30460
"M_4_1","68","C","educ|1|3","ct_9","O","622g","CDI",1985,"tr_6","68377",50,"SZ","Female",25544
"M_4_1","69","C","educ|1|3","ct_9","O","477b","CDI",1856,"tr_6","69202",50,"HZ","Male",37017
"M_1_1","70","C","educ|1|3","ct_9","O","653a","CDI",1984,"tr_5","70285",55,"GZ","Male",26521
"M_1_1","70","C","educ|1|3","ct_9","O","628g","CDI",1968,"tr_3","70318",28,"CG","Male",20521
"M_4_2","71","C","educ|1|3","ct_9","O","625c","CDI",1953,"tr_6","71137",56,"CG","Male",28813
"M_4_1","71","C","educ|1|3","ct_2","O","621f","CDI",1865,"tr_2","71146",44,"OZ","Male",16619
"M_4_1","71","C","educ|1|3","ct_9","O","625c","CDI",1913,"tr_5","71189",50,"CG","Male",18848
"M_4_1","21","C","educ|1|3","ct_9","O","487a","CDI",1940,"tr_3","71204",43,"FZ","Male",32105
"M_4_2","73","C","educ|1|3","ct_9","O","486e","CDI",2028,"tr_3","73329",53,"IZ","Male",20439
"M_1_2","76","C","educ|1|3","ct_8","O","632k","CDI",1881,"tr_4","76044",56,"QB","Female",17161
"M_4_1","75","C","educ|1|3","ct_9","O","461c","CDI",1820,"tr_6","76057",45,"KZ","Male",30135
"M_4_1","27","C","educ|1|3","ct_9","O","674a","CDI",1852,"tr_1","76238",36,"CE","Male",17027
"M_4_1","76","C","educ|1|3","ct_9","O","632f","CDI",1697,"tr_5","76319",46,"FZ","Male",16929
"M_4_1","76","C","educ|1|3","ct_9","O","622e","CDI",1820,"tr_4","76321",43,"CI","Female",17818
"M_4_1","76","C","educ|1|3","ct_9","O","521a","CDI",1937,"tr_6","76351",49,"HZ","Male",18681
"M_4_1","76","C","educ|1|3","ct_9","O","475b","CDI",1819,"tr_6","76402",53,"CE","Male",53810
"M_4_1","77","C","educ|1|3","ct_9","O","479b","CDI",1828,"tr_4","77058",53,"NZ","Male",24213
"M_1_1","75","C","educ|1|3","ct_8","O","477b","CDI",1824,"tr_1","77108",54,"IZ","Male",31123
"M_4_1","95","C","educ|1|3","ct_9","O","478c","CDI",1816,"tr_6","77152",55,"HZ","Male",43605
"M_4_1","75","P","educ|1|3","ct_9","O","461b","CDI",1664,"tr_5","77153",46,"MA","Female",39542
"M_3_1","33","C","educ|1|3","ct_9","O","634d","CDI",1959,"tr_4","77367",62,"MA","Male",26146
"M_1_2","78","C","educ|1|3","ct_9","O","475a","CDI",1813,"tr_5","78005",59,"MB","Female",35450
"M_1_1","76","C","educ|1|3","ct_9","O","561e","CDI",2243,"tr_2","80021",32,"IZ","Male",26670
"M_4_1","83","C","educ|1|3","ct_8","O","526d","CDI",1820,"tr_4","83070",33,"QB","Male",14170
"M_1_2","83","C","educ|1|3","ct_9","O","676c","CDI",1703,"tr_3","83137",42,"CH","Female",19957
"M_3_2","86","C","educ|1|3","ct_2","O","523c","AUT",1820,"tr_6","86066",54,"EZ","Male",23020
"M_1_2","87","C","educ|1|3","ct_9","O","643a","CDI",1820,"tr_1","87095",55,"CA","Female",17370
"M_4_1","89","C","educ|1|3","ct_9","O","467a","CDI",1820,"tr_1","89024",27,"NZ","Female",18809
"M_1_1","75","C","educ|1|3","ct_9","O","543f","CDI",1820,"tr_1","91103",50,"LZ","Male",21066
"M_1_1","92","C","educ|1|3","ct_9","O","534a","CDI",1905,"tr_4","91326",63,"NZ","Male",16648
"M_3_2","94","C","educ|1|3","ct_9","O","461f","AUT",2500,"tr_6","92032",44,"GZ","Female",47467
"M_4_1","92","C","educ|1|3","ct_9","O","546c","CDI",1952,"tr_4","93062",50,"SZ","Male",19421
"M_1_1","95","C","educ|1|3","ct_9","O","374a","CDI",1820,"tr_1","95012",48,"GZ","Male",19137
"M_4_1","75","C","educ|1|3","ct_9","O","461f","CDI",1820,"tr_6","95197",59,"LZ","Male",30398
"M_4_1","93","C","educ|1|3","ct_9","O","475b","CDI",1826,"tr_5","95585",32,"CE","Female",25917
"M_4_1","12","P","educ|1|4","ct_9","O","554f","CDD",1159,"tr_1","12169",49,"GZ","Female",21022
"M_3_1","13","C","educ|1|4","ct_2","O","354g","CDD",1823,"tr_5","13028",47,"PZ","Male",24722
"M_4_2","13","C","educ|1|4","ct_1","O","532c","AUT",1824,"tr_6","13028",42,"OZ","Male",21266
"M_2_0","13","C","educ|1|4","ct_5","O","466c","AUT",1836,"tr_6","13209",53,"HZ","Male",33309
"M_4_1","76","C","educ|1|4","ct_9","O","534a","CDI",1861,"tr_3","14117",28,"NZ","Male",15865
"M_4_1","21","C","educ|1|4","ct_3","O","431f","AUT",1820,"tr_6","21231",44,"QA","Female",37344
"M_4_1","54","C","educ|1|4","ct_6","O","534a","CDD",2051,"tr_3","25056",25,"NZ","Female",18482
"M_3_2","90","C","educ|1|4","ct_8","O","526a","CDI",1820,"tr_5","25578",52,"QB","Female",17309
"M_3_2","29","C","educ|1|4","ct_6","O","472b","CDI",1663,"tr_1","29027",44,"MA","Female",16571
"M_2_0","31","C","educ|1|4","ct_9","O","463b","CDI",1829,"tr_3","31182",24,"GZ","Male",21044
"M_4_1","65","C","educ|1|4","ct_9","O","653a","CDI",2028,"tr_2","31507",50,"GZ","Male",15157
"M_4_2","31","C","educ|1|4","ct_9","O","554g","CDI",1865,"tr_4","31555",58,"GZ","Male",18977
"M_4_1","33","C","educ|1|4","ct_9","O","451a","CDI",1282,"tr_6","33316",61,"HZ","Male",20994
"M_4_4","30","C","educ|1|4","ct_9","O","462b","CDI",930,"tr_5","34249",42,"GZ","Male",16043
"M_4_1","69","C","educ|1|4","ct_9","O","543b","CDI",1820,"tr_4","42127",38,"NZ","Male",15151
"M_4_1","92","C","educ|1|4","ct_9","O","462b","CDI",2200,"tr_6","42218",47,"GZ","Male",53957
"M_4_1","42","C","educ|1|4","ct_9","O","653a","CDI",1827,"tr_5","42218",46,"HZ","Male",17633
"M_1_1","44","C","educ|1|4","ct_9","O","554c","CDI",1950,"tr_4","44145",48,"GZ","Male",20436
"M_4_1","22","C","educ|1|4","ct_8","O","424a","CDI",1607,"tr_1","44184",60,"RZ","Male",27452
"M_1_1","85","C","educ|1|4","ct_9","O","561b","TOA",1329,"tr_1","49338",28,"IZ","Male",18582
"M_4_1","50","C","educ|1|4","ct_6","O","534a","CDI",1980,"tr_2","50484",33,"NZ","Male",16522
"M_4_2","75","C","educ|1|4","ct_9","O","534a","CDI",1601,"tr_6","54270",38,"NZ","Male",18510
"M_4_1","56","C","educ|1|4","ct_8","O","526d","CDI",1820,"tr_5","56121",58,"QB","Female",18661
"M_4_1","56","C","educ|1|4","ct_8","O","543h","CDD",1485,"tr_6","56121",37,"OZ","Female",19010
"M_3_2","57","P","educ|1|4","ct_9","O","451a","CDI",1600,"tr_2","57202",48,"HZ","Female",18909
"M_4_1","57","C","educ|1|4","ct_9","O","462e","TTP",1756,"tr_1","57708",37,"NZ","Male",17617
"M_3_1","58","C","educ|1|4","ct_9","O","675b","CDI",1773,"tr_5","58059",43,"CC","Male",17534
"M_3_1","58","C","educ|1|4","ct_9","O","675b","CDI",1773,"tr_5","58263",43,"CC","Male",16309
"M_4_1","60","P","educ|1|4","ct_9","O","477a","CDI",1392,"tr_4","60338",36,"GZ","Female",16360
"M_4_1","61","C","educ|1|4","ct_9","O","634a","CDI",1858,"tr_1","61063",50,"GZ","Male",15846
"M_4_1","62","C","educ|1|4","ct_9","O","652a","CDI",1988,"tr_5","62727",54,"CA","Male",19965
"M_4_2","63","C","educ|1|4","ct_9","O","473a","CDI",1694,"tr_5","63393",45,"FZ","Male",20916
"M_4_1","67","C","educ|1|4","ct_9","O","486c","CDI",1828,"tr_5","67067",44,"CE","Male",40458
"M_4_1","67","C","educ|1|4","ct_9","O","462e","CDI",2200,"tr_3","67130",37,"GZ","Male",42797
"M_4_1","67","C","educ|1|4","ct_9","O","478c","CDI",1988,"tr_6","67482",41,"MA","Male",25695
"M_1_2","69","C","educ|1|4","ct_9","O","477a","CDI",1872,"tr_5","69264",50,"CL","Female",37561
"M_4_1","69","C","educ|1|4","ct_9","O","374c","CDI",2200,"tr_6","69277",50,"JB","Female",59111
"M_4_1","71","P","educ|1|4","ct_9","O","373c","CDI",1454,"tr_3","71117",54,"GZ","Female",23208
"M_4_1","72","C","educ|1|4","ct_9","O","423b","CDI",2111,"tr_1","72181",29,"PZ","Male",26546
"M_4_2","91","C","educ|1|4","ct_9","O","628g","CDI",2642,"tr_1","75118",49,"CG","Male",31221
"M_4_1","76","C","educ|1|4","ct_9","O","628g","CDI",1820,"tr_3","76259",39,"CB","Female",17237
"M_4_3","76","C","educ|1|4","ct_9","O","554a","CDI",1644,"tr_2","76598",66,"CA","Female",17641
"M_3_2","93","C","educ|1|4","ct_9","O","534b","CDI",1586,"tr_4","77053",27,"NZ","Female",15937
"M_4_1","77","C","educ|1|4","ct_9","O","477c","CDI",1906,"tr_3","77100",53,"GZ","Male",31566
"M_4_1","93","C","educ|1|4","ct_9","O","621b","CDI",1588,"tr_4","77284",42,"FZ","Male",23543
"M_4_1","78","C","educ|1|4","ct_1","O","532b","AUT",1824,"tr_6","78498",20,"OZ","Female",17106
"M_4_1","31","C","educ|1|4","ct_9","O","685a","CDI",1851,"tr_2","81130",46,"CM","Male",16008
"M_1_2","83","P","educ|1|4","ct_8","O","422e","CDI",1770,"tr_4","83112",59,"PZ","Female",17053
"M_4_1","83","C","educ|1|4","ct_9","O","534a","CDI",1820,"tr_6","83115",49,"GZ","Male",15224
"M_4_1","90","C","educ|1|4","ct_9","O","676d","CDI",1769,"tr_2","90010",36,"HZ","Male",20760
"M_3_2","15","C","educ|1|4","ct_9","O","463b","CDI",1516,"tr_5","91432",46,"CM","Female",42530
"M_3_2","75","C","educ|1|4","ct_9","O","526b","CDI",1820,"tr_1","94043",61,"NZ","Female",23007
"M_4_1","78","C","educ|1|4","ct_9","O","388a","CDI",2085,"tr_6","95091",44,"GZ","Male",42800
"M_1_2","95","C","educ|1|4","ct_9","O","534b","CDI",1820,"tr_6","95091",29,"RZ","Female",24871
"M_4_1","07","P","educ|1|5","ct_9","O","475b","CDI",1664,"tr_1","07184",39,"CA","Male",24468
"M_4_1","09","C","educ|1|5","ct_9","O","624c","CDI",1902,"tr_5","09324",24,"CL","Male",15131
"M_4_1","16","C","educ|1|5","ct_9","O","676c","CDI",1820,"tr_2","16236",44,"GZ","Male",16770
"M_4_1","16","C","educ|1|5","ct_9","O","526e","CDI",2040,"tr_2","16344",41,"QA","Male",16582
"M_4_2","91","C","educ|1|5","ct_9","O","621a","CDI",1975,"tr_5","21630",25,"FZ","Male",30834
"M_1_1","25","C","educ|1|5","ct_9","O","621c","CDI",1713,"tr_3","25336",36,"FZ","Male",22804
"M_4_1","29","C","educ|1|5","ct_9","O","473b","CDI",1907,"tr_1","29019",26,"CM","Male",16064
"M_1_1","31","C","educ|1|5","ct_9","O","474b","CDI",1922,"tr_6","31555",57,"CL","Male",50416
"M_4_1","33","C","educ|1|5","ct_8","O","434f","CDI",1855,"tr_5","33075",54,"QB","Male",17416
"M_4_2","33","C","educ|1|5","ct_9","O","451a","CDI",1820,"tr_6","33119",55,"HZ","Male",21183
"M_1_1","34","C","educ|1|5","ct_9","O","521a","CDI",1802,"tr_6","34119",43,"HZ","Male",18772
"M_3_1","75","C","educ|1|5","ct_9","O","676d","CDI",1911,"tr_6","35139",30,"FZ","Male",23647
"M_4_1","44","C","educ|1|5","ct_9","O","383a","CDI",1979,"tr_6","35289",35,"MA","Male",24029
"M_4_1","37","C","educ|1|5","ct_5","O","655a","CDI",1820,"tr_3","37132",32,"HZ","Male",17127
"M_4_1","37","C","educ|1|5","ct_9","O","474b","CDI",1819,"tr_6","37163",42,"CK","Male",29240
"M_4_1","37","C","educ|1|5","ct_6","O","542a","CDD",1979,"tr_4","37261",36,"NZ","Female",15303
"M_4_1","38","C","educ|1|5","ct_6","O","642a","CDI",1856,"tr_1","38185",60,"HZ","Female",20065
"M_4_1","40","C","educ|1|5","ct_6","O","526b","CDI",1872,"tr_1","40088",27,"QA","Female",16714
"M_4_1","69","C","educ|1|5","ct_9","O","479b","CDI",1826,"tr_4","42187",34,"MC","Male",53598
"M_4_1","42","C","educ|1|5","ct_9","O","474c","CDI",1820,"tr_4","42218",35,"CK","Male",14288
"M_3_1","18","C","educ|1|5","ct_9","O","477b","CDI",1656,"tr_5","45139",23,"EZ","Male",14873
"M_1_2","45","P","educ|1|5","ct_8","O","341a","CDI",1075,"tr_5","45234",45,"PZ","Female",18412
"M_4_1","95","C","educ|1|5","ct_9","O","481a","CDI",1706,"tr_0","45333",41,"FZ","Male",30674
"M_4_1","45","C","educ|1|5","ct_8","O","526a","CDI",1460,"tr_4","45333",29,"QB","Male",15454
"M_4_1","49","C","educ|1|5","ct_8","O","461c","CDI",1820,"tr_4","49007",41,"QB","Female",21107
"M_4_3","76","C","educ|1|5","ct_9","O","684a","CDI",1541,"tr_6","50493",26,"NZ","Female",15908
"M_4_1","50","C","educ|1|5","ct_8","O","373d","CDI",1825,"tr_2","50502",43,"OZ","Female",28842
"M_1_2","50","C","educ|1|5","ct_9","A","561c","APP",2194,"tr_2","50567",22,"IZ","Female",17567
"M_4_1","54","C","educ|1|5","ct_9","O","477b","CDI",1848,"tr_5","54157",52,"MB","Male",35648
"M_4_1","54","C","educ|1|5","ct_9","O","468a","CDI",2036,"tr_4","54547",45,"IZ","Female",20705
"M_4_2","55","C","educ|1|5","ct_9","O","653a","CDI",1819,"tr_5","55573",39,"CB","Male",17050
"M_3_1","56","C","educ|1|5","ct_9","O","478a","CDI",1820,"tr_2","56159",27,"MA","Male",17221
"M_4_1","57","C","educ|1|5","ct_9","O","466c","CDI",2001,"tr_4","57283",33,"HZ","Male",29233
"M_1_1","58","C","educ|1|5","ct_9","O","653a","CDI",1877,"tr_4","58088",34,"GZ","Male",16148
"M_3_2","59","C","educ|1|5","ct_9","O","484a","CDI",1668,"tr_3","59002",51,"CA","Female",18064
"M_4_1","95","C","educ|1|5","ct_9","O","477b","CDI",1876,"tr_6","60254",48,"FZ","Male",42228
"M_4_1","62","C","educ|1|5","ct_9","O","463e","CDI",1825,"tr_5","62051",51,"LZ","Male",25294
"M_4_1","85","C","educ|1|5","ct_9","O","463c","CDI",1820,"tr_5","62400",46,"GZ","Male",38429
"M_4_1","63","C","educ|1|5","ct_9","O","526d","CDI",1844,"tr_4","63113",22,"QB","Male",15469
"M_4_2","67","C","educ|1|5","ct_9","O","636c","CDI",2028,"tr_1","67482",33,"CA","Female",18357
"M_4_1","68","C","educ|1|5","ct_9","O","676e","TTP",1244,"tr_2","68234",32,"NZ","Female",15719
"M_1_1","69","C","educ|1|5","ct_9","O","486e","CDI",1267,"tr_3","69259",62,"EZ","Male",17740
"M_4_1","90","C","educ|1|5","ct_6","O","554g","CDI",2197,"tr_1","70374",34,"GZ","Male",18061
"M_1_1","76","C","educ|1|5","ct_8","O","462d","CDI",1812,"tr_1","76108",43,"SZ","Male",23403
"M_4_1","76","C","educ|1|5","ct_5","O","472c","CDI",1298,"tr_6","76390",42,"LZ","Male",16858
"M_4_1","76","C","educ|1|5","ct_9","O","385a","CDI",1820,"tr_6","76484",54,"MA","Male",45146
"M_4_1","76","C","educ|1|5","ct_9","O","468a","CDI",1820,"tr_1","76540",45,"IZ","Male",17433
"M_4_1","79","C","educ|1|5","ct_9","O","674c","TTP",1968,"tr_4","79057",30,"NZ","Female",14300
"M_4_1","80","C","educ|1|5","ct_9","O","475b","CDI",2500,"tr_6","80021",52,"CH","Male",49756
"M_3_2","83","P","educ|1|5","ct_9","O","466a","CDI",1038,"tr_2","83118",48,"HZ","Female",16376
"M_4_2","83","C","educ|1|5","ct_9","O","656c","CDI",2210,"tr_2","83137",40,"HZ","Male",23936
"M_4_1","25","C","educ|1|5","ct_9","O","673c","CDI",1856,"tr_4","90021",42,"CL","Female",17720
"M_4_1","92","C","educ|1|5","ct_9","O","624f","CDI",1991,"tr_3","92063",40,"CH","Male",22637
"M_4_1","75","C","educ|1|5","ct_5","O","543b","CDI",1824,"tr_6","95582",49,"KZ","Male",45785
"M_3_2","04","C","educ|1|6","ct_9","O","556a","CDI",1908,"tr_1","04112",27,"GZ","Male",19905
"M_4_3","06","C","educ|1|6","ct_8","O","433a","CDI",1143,"tr_2","06030",52,"QA","Female",16994
"M_3_2","12","C","educ|1|6","ct_6","O","461b","CDI",1365,"tr_1","12201",45,"QA","Female",18149
"M_4_1","13","C","educ|1|6","ct_9","O","473b","CDI",1820,"tr_6","13019",26,"CL","Female",28543
"M_3_1","14","C","educ|1|6","ct_6","O","433c","CDI",1615,"tr_3","14352",30,"CC","Male",40031
"M_4_1","15","C","educ|1|6","ct_8","O","434f","CDI",1820,"tr_3","15119",51,"QB","Male",16374
"M_4_1","17","C","educ|1|6","ct_8","O","435a","CDI",1785,"tr_4","17409",59,"QB","Male",15003
"M_4_1","18","C","educ|1|6","ct_8","O","461f","CDI",1819,"tr_4","18223",38,"KZ","Female",23940
"M_4_1","21","C","educ|1|6","ct_8","O","534a","CDI",1846,"tr_1","21172",35,"NZ","Male",19393
"M_4_1","21","C","educ|1|6","ct_8","O","431f","CDI",1848,"tr_6","21231",61,"OZ","Female",26290
"M_1_1","21","C","educ|1|6","ct_9","O","433d","CDI",1872,"tr_2","21278",26,"GZ","Male",16867
"M_4_1","25","C","educ|1|6","ct_8","O","462e","CDI",1820,"tr_3","25278",32,"IZ","Female",25862
"M_4_1","27","C","educ|1|6","ct_9","O","479b","CDI",2009,"tr_1","27169",39,"MA","Male",26357
"M_4_1","27","C","educ|1|6","ct_9","O","463c","CDI",1941,"tr_2","27229",32,"GZ","Male",25679
"M_1_2","27","C","educ|1|6","ct_9","O","451a","CDI",1720,"tr_3","27469",49,"HZ","Female",17482
"M_4_1","78","C","educ|1|6","ct_9","O","463b","CDI",1727,"tr_4","27544",27,"FZ","Male",24429
"M_3_1","91","C","educ|1|6","ct_9","O","641b","CDI",1820,"tr_4","28074",27,"HZ","Male",16962
"M_4_1","29","C","educ|1|6","ct_9","O","473b","CDI",1860,"tr_6","29019",43,"CJ","Male",30611
"M_4_1","29","C","educ|1|6","ct_9","O","653a","CDI",1819,"tr_3","29019",35,"CH","Male",16674
"M_4_1","29","C","educ|1|6","ct_9","O","473c","CDI",1944,"tr_5","29074",53,"CK","Male",25772
"M_4_1","56","C","educ|1|6","ct_9","O","451a","CDI",1884,"tr_6","29185",61,"HZ","Male",22451
"M_4_3","29","C","educ|1|6","ct_9","O","461f","CDI",1822,"tr_5","29197",41,"GZ","Female",24749
"M_4_3","2A","C","educ|1|6","ct_9","O","542a","CDI",1915,"tr_1","2A001",44,"QA","Female",27098
"M_4_1","2B","C","educ|1|6","ct_9","O","374d","CDI",1820,"tr_3","2B096",37,"GZ","Female",31344
"M_4_2","31","C","educ|1|6","ct_9","O","546c","CDI",1885,"tr_5","31160",53,"HZ","Male",28002
"M_4_1","31","C","educ|1|6","ct_9","O","485a","CDI",1682,"tr_6","31555",46,"FZ","Male",28972
"M_4_1","33","C","educ|1|6","ct_9","O","423a","CDI",1842,"tr_1","33003",32,"PZ","Female",17536
"M_4_1","33","C","educ|1|6","ct_9","O","462b","CDI",1820,"tr_5","33032",45,"GZ","Male",44305
"M_1_1","33","C","educ|1|6","ct_8","O","432b","CDI",1852,"tr_6","33063",40,"QA","Male",27643
"M_4_1","34","C","educ|1|6","ct_6","O","462e","CDI",1680,"tr_3","34172",36,"FZ","Male",36127
"M_1_1","37","C","educ|1|6","ct_9","O","477d","CDI",1820,"tr_6","37147",35,"DZ","Male",36429
"M_4_1","29","P","educ|1|6","ct_9","O","655a","CDI",1584,"tr_6","38185",33,"HZ","Female",25211
"M_4_1","38","C","educ|1|6","ct_9","O","472a","CDI",1771,"tr_3","38487",44,"FZ","Male",30036
"M_4_1","42","C","educ|1|6","ct_9","O","478c","CDI",2048,"tr_3","42218",49,"CM","Male",41745
"M_4_1","42","C","educ|1|6","ct_9","O","461f","CDI",1820,"tr_6","42222",37,"KZ","Male",21845
"M_4_1","42","C","educ|1|6","ct_9","O","433d","CDI",1896,"tr_1","42316",46,"GZ","Female",19976
"M_4_1","44","C","educ|1|6","ct_9","O","484a","CDI",1827,"tr_6","44109",45,"CA","Male",30608
